#NSGA2
popsize 100
maxGen 100
numVar 13
numObj 3
numCons 0
stateFieldNames	currentGen	evaluateCount	totalTime	firstFrontCount	frontCount	avgEvalTime	
#end


#Generation 1 / 100
currentGen	1
evaluateCount	100
totalTime	11.0981
firstFrontCount	20
frontCount	9
avgEvalTime	0.110605
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.104942	0.157985	0.313471	0.112065	0.295605	0.232693	0.0766848	0.208001	0.13773	0.258503	0.076477	0.200332	0.279731	Inf	Inf	0	
0.181649	0.235606	0.358469	0.043251	0.302037	0.352144	0.0748778	0.407272	0.14451	0.102053	0.122747	0.148081	0.193122	Inf	Inf	0	
0.149624	0.162618	0.343628	0.0543833	0.205903	0.260263	0.149607	0.13825	0.170179	0.262542	0.113424	0.208831	0.115871	Inf	Inf	0	
0.0567409	0.143252	0.423611	0.124918	0.260415	0.35817	0.0993009	0.111609	0.149756	0.16429	0.166357	0.270836	0.328659	Inf	Inf	0	
0.121022	0.220648	0.373907	0	0.263006	0.370864	0.167657	0.351744	0.0964949	0.163685	0.165365	0.104642	0.0886937	Inf	Inf	0	
0.160455	0.157658	0.36639	0.0278489	0.334819	0.351861	0.156422	0.116624	0.0823286	0.247671	0.113424	0.274554	0.345667	Inf	Inf	0	
0.05188	0.431483	0.276498	0.0661467	0.278474	0.361112	0.0857546	0.222372	0.312485	0.214147	0.185316	0.167035	0.227715	Inf	Inf	0	
0.185669	0.0820952	0.314739	0.138052	0.395642	0.374321	0.00564592	0.166222	0.0888488	0.153494	0.169443	0.103003	0.333029	Inf	Inf	0	
0.0825977	0.0147062	0.299212	0	0.171313	0.315439	0.094121	0.168819	0.269351	0.0867442	0.451487	0.157415	0.422589	Inf	Inf	0	
0.113523	0.352657	0.218559	0.0956796	0.159632	0.211407	0.147614	0.315225	0.124246	0.183291	0.111068	0.275256	0.425304	Inf	Inf	0	
0.156217	0.206329	0.347449	0.125789	0	0.178158	0.101333	0.261518	0.171831	0.244155	0.168723	0.2231	0.103012	Inf	Inf	0	
0.152093	0.230088	0.278868	0.184224	0.372962	0.423008	0.0501423	0.161101	0.121212	0.442007	0.127794	0.196097	0.487766	Inf	Inf	0	
0.153135	0.297554	0.454898	0.289195	0.142964	0.320377	0.0752451	0.3218	0.149623	0.0825384	0.144397	0.266131	0.338371	Inf	Inf	0	
0.0864326	0.365779	0.236356	0.0937442	0.263772	0.218158	0.245212	0.198117	0.10312	0.15398	0.0692667	0.259924	0.300699	Inf	Inf	0	
0.0554889	0.0969261	0.153617	0.0875244	0.457743	0.220382	0.0609622	0.245168	0.19857	0.0965785	0.148254	0.202002	0.0832342	Inf	Inf	0	
0.0893623	0.151792	0.337338	0.0772523	0.143952	0.344926	0.15679	0.499126	0.203626	0.221767	0.175815	0.0703323	0.134151	Inf	Inf	0	
0.17712	0.149213	0.317233	0.0543833	0.205903	0.439537	0.149607	0.13825	0.105631	0.247122	0.113424	0.416613	0.0886937	Inf	Inf	0	
0.168449	0.208158	0.0593457	0	0.162628	0.336532	0.352428	0.358315	0.139003	0.330294	0.157657	0.193822	0.24836	Inf	Inf	0	
0.0595164	0.122341	0.393797	0.204909	0.228557	0.305708	0.138978	0.25972	0.162528	0.437375	0.148418	0.193564	0.0843289	Inf	Inf	0	
0.219654	0.208495	0.170728	0.0936731	0.191848	0.178158	0.281164	0.259948	0.176398	0.155728	0.138834	0.165023	0.103012	Inf	Inf	0	
0.122133	0.245194	0.393797	0.204909	0.0220165	0.125819	0.138978	0.310276	0.144947	0.437375	0.199641	0.0816474	0.0615528	Inf	Inf	0	
0.0567409	0.143252	0.372915	0.0342617	0.263294	0.469386	0.0993009	0.111609	0.126014	0.16429	0.166357	0.268402	0.328659	Inf	Inf	0	
0.213077	0.338075	0.291623	0.112304	0.244628	0.271159	0.105435	0.210821	0.16838	0.278066	0.0912181	0.271622	0.47467	Inf	Inf	0	
0.137377	0.0799364	0.209533	0.0432414	0.307232	0.212475	0.12939	0.35617	0.222224	0.20097	0.0959721	0.139745	0.0772603	Inf	Inf	0	
0.152229	0.0509466	0.167634	0.0888176	0.320851	0.103544	0.142358	0.0713488	0.160112	0.205643	0	0.171992	0.103	Inf	Inf	0	
0.121609	0.221938	0.253647	0.00693226	0.228288	0.243717	0.183751	0.13825	0.0381948	0.205472	0.113424	0.228885	0.101103	Inf	Inf	0	
0.0825977	0.149326	0.246798	0	0.362773	0.315439	0.094121	0.214058	0.350812	0.0867442	0.0876575	0.15964	0.422589	Inf	Inf	0	
0.157152	0.354189	0.358469	0.043251	0.271847	0.352144	0.0748778	0.407272	0.14451	0.152511	0.122747	0.0711034	0.220299	Inf	Inf	0	
0.113523	0.352657	0.337745	0.0956796	0.22227	0.211407	0.147614	0.315225	0.124246	0.271717	0.111068	0.275256	0.425304	Inf	Inf	0	



#Generation 91 / 100
currentGen	91
evaluateCount	9100
totalTime	95.0616
firstFrontCount	100
frontCount	1
avgEvalTime	0.00598481
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.154053	0.326663	0.288215	0.286119	0.047445	0.272757	0.186059	0.349731	0.234631	0.132014	0.00902667	0.145374	0.321554	Inf	Inf	0	
0.105579	0.0969261	0.153617	0.00477171	0.457743	0.233767	0.0609622	0.245168	0.19857	0.0467674	0.148254	0.202002	0.227182	Inf	Inf	0	
0.157152	0.354189	0.358469	0.043251	0.271847	0.330668	0.0748778	0.407272	0.14451	0.152511	0.122747	0.106645	0.0763514	Inf	Inf	0	
0.127169	0.0799364	0.209533	0.0432414	0.307232	0.212475	0.12939	0.35617	0.222224	0.23537	0.0959721	0.139745	0.0772603	Inf	Inf	0	
0.13741	0.138387	0.337795	0.0189028	0.105809	0.344926	0.178045	0.39899	0.230581	0.195418	0.113441	0.222467	0.24132	Inf	Inf	0	
0.160455	0.157658	0.36639	0.0431516	0.334819	0.336484	0.156422	0.116624	0.0823286	0.247671	0.153278	0.274554	0.345667	Inf	Inf	0	
0.16879	0.0695597	0.346522	0.11033	0.36981	0.338709	0.236248	0.23912	0.145463	0.0584789	0.255299	0.11628	0.0530844	Inf	Inf	0	
0.225172	0.0618541	0.347605	0.117589	0.165611	0.425449	0.0350691	0.216502	0.110541	0.153494	0.104023	0.206835	0.292346	Inf	Inf	0	
0.0769013	0.167762	0.280912	0.0947555	0.233648	0.234321	0.201179	0.28413	0.148193	0.000699496	0.289118	0.0920816	0.199051	Inf	Inf	0	
0.137377	0.0799364	0.288037	0.155546	0.307232	0.212475	0.12939	0.35617	0.214373	0.20097	0.047257	0.139745	0.129039	Inf	Inf	0	
0.185669	0.0820952	0.314739	0.26079	0.395642	0.429489	0.00564592	0.166222	0.198018	0.153494	0.229273	0.103003	0.333029	Inf	Inf	0	
0.07662	0.138998	0.225539	0.156792	0.465209	0.226333	0.00409872	0.195818	0.201993	0.125931	0.206059	0.15171	0.338539	Inf	Inf	0	
0.0815665	0.151792	0.337338	0.0772523	0.244352	0.314535	0.15679	0.493519	0.240888	0.197758	0.175815	0.0703323	0.134151	Inf	Inf	0	
0	0.339382	0.347605	0.271068	0.194937	0.401468	0.0741573	0.204445	0.264732	0.120204	0.00592673	0.138216	0.27644	Inf	Inf	0	
0.0641027	0.243593	0.212331	0.0920785	0.329929	0.356419	0.205379	0.219202	0.191566	0.119662	0.388152	0.0857442	0.0936925	Inf	Inf	0	
0.15619	0.25794	0.181336	0.11324	0	0.361307	0.066771	0.191202	0.148452	0.167491	0.0366912	0.220407	0.238371	Inf	Inf	0	
0.0526454	0.345199	0.350059	0.0612104	0.204068	0.352144	0.0748778	0.438683	0.14451	0.40116	0.165142	0.126925	0.112743	Inf	Inf	0	
0.17712	0.149213	0.317233	0.0543833	0.205903	0.439537	0.0992183	0.139346	0.0187045	0.353758	0.0467303	0.430186	0.0886937	Inf	Inf	0	
0.149624	0.162618	0.343628	0.0543833	0.205903	0.262623	0.149607	0.13825	0.170179	0.262542	0.113424	0.208831	0.0989076	Inf	Inf	0	
0.103654	0.372877	0.312841	0.159585	0.172673	0.3862	0.119864	0.29616	0.140979	0	0.289657	0.168554	0.227073	Inf	Inf	0	
0.0825977	0.157899	0.249593	0.00134728	0.362773	0.315439	0.094121	0.214058	0.350812	0.0867442	0.161763	0.139807	0.422589	Inf	Inf	0	
0.166187	0.326663	0.228025	0.286119	0.142964	0.291677	0.153944	0.349731	0.234631	0.152512	0.0205013	0.145017	0.277096	Inf	Inf	0	
0.137377	0.0799364	0.288037	0.155546	0.307232	0.212475	0.161504	0.35617	0.221618	0.20097	0.0733258	0.172555	0.129039	Inf	Inf	0	
0.105579	0.0969261	0.153617	0.00477171	0.457743	0.233767	0.0263851	0.166022	0.19857	0.0965785	0.153597	0.240231	0.0951647	Inf	Inf	0	
0.176355	0.318084	0.186605	0.0912024	0.214381	0.215157	0.0378178	0.187795	0.303384	0.192462	0.145482	0.153481	0.100178	Inf	Inf	0	
0.121022	0.217368	0.410631	0.0911973	0.260127	0.0966046	0.173134	0.351744	0.0964949	0.174306	0.173488	0.0241446	0.00501247	Inf	Inf	0	
0.113523	0.352657	0.218559	0.0335596	0.159632	0.211407	0.147614	0.315225	0.124246	0.17267	0.111068	0.275256	0.425304	Inf	Inf	0	
0.185669	0.0820952	0.314739	0.138052	0.395642	0.374321	0.026117	0.193125	0.0917244	0.113636	0.169443	0.111739	0.333029	Inf	Inf	0	
0.153552	0.166098	0.225319	0.202605	0.372533	0.31849	0.267628	0.301233	0.146449	0.111623	0.3945	0.157469	0.0789404	Inf	Inf	0	
0.0819555	0.221938	0.255596	0	0.228288	0.243717	0.183751	0.13825	0.0381948	0.205472	0.113424	0.228885	0.101103	Inf	Inf	0	
0.0909777	0.151901	0.280801	0.085784	0.329929	0.25181	0.17978	0.162348	0.191566	0.241094	0.224422	0.0690957	0.246234	Inf	Inf	0	
0.232262	0.0618541	0.347605	0.0872988	0.165611	0.425449	0	0.356946	0.110541	0.153494	0.104023	0.250908	0.340431	Inf	Inf	0	
0.137377	0.0799364	0.209533	0.0432414	0.307232	0.212475	0.12939	0.215727	0.222224	0.20097	0.0959721	0.209774	0.0772603	Inf	Inf	0	
0.0779998	0.0147062	0.299212	0	0.171313	0.315439	0.094121	0.168819	0.328251	0.0867442	0.451487	0.171126	0.422589	Inf	Inf	0	
0.0814991	0.167762	0.252528	0.0947555	0.233648	0.234321	0.236248	0.28413	0.169086	0.112447	0.269272	0.170612	0.149987	Inf	Inf	0	
0	0.177027	0.371425	0.0937917	0.24705	0.357105	0.121129	0.205351	0.146534	0.335157	0.153031	0.0929362	0.0886937	Inf	Inf	0	
0.160455	0.157658	0.437344	0.0216931	0.268062	0.351861	0.0923062	0.116624	0.0283622	0.057365	0.144412	0.254066	0.207262	Inf	Inf	0	
0.256954	0.221484	0.291623	0.120179	0.244628	0.271159	0.105435	0.309333	0.16838	0.278066	0.0912181	0.271622	0.319937	Inf	Inf	0	
0.0769013	0.327726	0.298523	0.140752	0.234731	0.245202	0.0680423	0.216338	0.161573	0.0682521	0.223479	0.169766	0.356256	Inf	Inf	0	
0.0908684	0.354189	0.358469	0.043251	0.260461	0.352144	0.211517	0.330354	0.0889698	0.210469	0.118128	0.0711034	0.220299	Inf	Inf	0	
0.0567409	0.198978	0.423611	0.0402426	0.280869	0.42189	0.0606886	0.381485	0.148448	0.154386	0.179135	0.289153	0.387495	Inf	Inf	0	
0.160455	0.157658	0.386061	0	0.268062	0.351861	0.0923062	0.116624	0.0823286	0.101163	0.0997334	0.254066	0.207262	Inf	Inf	0	
0.0825977	0.149326	0.246798	0	0.379938	0.315439	0.094121	0.214058	0.350812	0.0867442	0.0876575	0.15964	0.422589	Inf	Inf	0	
0.142185	0.0969261	0.153617	0.00477171	0.457743	0.233767	0.0609622	0.245168	0.19857	0.0965785	0.148254	0.202002	0.0832342	Inf	Inf	0	
0.157152	0.354189	0.358469	0.043251	0.271847	0.352144	0.0748778	0.407272	0.14451	0.152511	0.122747	0.0711034	0.255666	Inf	Inf	0	
0.122133	0.245194	0.393797	0.204909	0.0220165	0.125819	0.138978	0.314535	0.144947	0.437375	0.199641	0.0816474	0.0615528	Inf	Inf	0	
0.113523	0.352657	0.218559	0.0956796	0.159632	0.211407	0.147614	0.310966	0.124246	0.183291	0.111068	0.275256	0.378296	Inf	Inf	0	
0.113523	0.346151	0.338202	0.0956796	0.22227	0.211407	0.124435	0.364475	0.195798	0.271717	0.105666	0.289992	0.28108	Inf	Inf	0	
0.156217	0.206329	0.347449	0.125789	0	0.178158	0.101333	0.261518	0.171831	0.244155	0.168723	0.2231	0.247236	Inf	Inf	0	
0.160455	0.185885	0.36639	0.0278489	0.334819	0.351861	0.156422	0.217492	0.0223836	0.241601	0.113424	0.274554	0.345667	Inf	Inf	0	
0.098278	0.217242	0.356643	0.204909	0.295314	0.305708	0.138978	0.25972	0.173044	0.438336	0.116228	0.193564	0.0843289	Inf	Inf	0	
0.0450902	0.00952072	0.154024	0.472712	0.368992	0.30837	0.175379	0.203638	0.0925983	0.157867	0.216482	0.199583	0.297544	Inf	Inf	0	
0.194713	0.175231	0.167688	0.15243	0.434457	0.233767	0.0609622	0.23897	0.19857	0.217975	0.148254	0.202002	0	Inf	Inf	0	
0.152093	0.239969	0.278868	0.184224	0.479265	0.423008	0.114435	0.161101	0.121212	0.49792	0.127794	0.161989	0.487766	Inf	Inf	0	
0.122133	0.235314	0.393797	0.204909	0.0220165	0.125819	0.0746848	0.310276	0.144947	0.437375	0.199641	0.115756	0.0615528	Inf	Inf	0	
0.098278	0.217242	0.466087	0.204909	0.295314	0.305708	0.138978	0.295849	0.203588	0.437375	0.148418	0.14574	0.0125541	Inf	Inf	0	
0.137377	0.194725	0.288037	0.128888	0.139164	0.112112	0.12939	0.344948	0.183829	0.20097	0.111884	0.187569	0.33933	Inf	Inf	0	
0.15619	0.25794	0.181336	0.11324	0	0.361307	0.066771	0.191202	0.114754	0.167491	0.0366912	0.220407	0.238371	Inf	Inf	0	
0.0595164	0.122341	0.393797	0.204909	0.228557	0.305708	0.138978	0.25972	0.117158	0.453939	0.148418	0.193564	0.0843289	Inf	Inf	0	
0.0825977	0.0127621	0.206098	0	0.391321	0.315439	0.124164	0.166454	0.269351	0.0867442	0.451487	0.157415	0.422589	Inf	Inf	0	
0.137377	0.0799364	0.288037	0.155546	0.307232	0.212475	0.120931	0.35617	0.274928	0.269012	0.0815965	0.139745	0.129039	Inf	Inf	0	
0.113628	0.341161	0.183669	0.0161025	0.24947	0.28595	0.0496469	0.216266	0.141996	0.269584	0.0281176	0.125723	0	Inf	Inf	0	
0.149624	0.162618	0.343628	0.0543833	0.205903	0.0585454	0.149607	0.161	0.170179	0.373926	0.113424	0.208831	0.115871	Inf	Inf	0	
0.133402	0.222353	0.264104	0.085784	0.329929	0.25181	0.159264	0.162348	0.191566	0.126163	0.224422	0.0690957	0.246234	Inf	Inf	0	
0.16532	0.157658	0.287173	0.132862	0.327918	0.324524	0.0923062	0.136723	0.0767901	0.215905	0.113252	0.228885	0.137221	Inf	Inf	0	
0.153138	0.195269	0.386061	0.0216931	0.268062	0.351861	0.0923062	0.116624	0.0823286	0.107092	0.181177	0.0826994	0.207262	Inf	Inf	0	
0.0982949	0.184742	0.264104	0.085784	0.346904	0.25181	0.105993	0.162348	0.0999095	0.235165	0.156669	0.240462	0.246234	Inf	Inf	0	
0.0811114	0.286966	0.34495	0.069213	0.259291	0.281588	0.17304	0.268325	0.202143	0.0238249	0.17186	0.138798	0.127191	Inf	Inf	0	
0.113628	0.341161	0.183669	0.102318	0.24947	0.0842321	0.0496469	0.216266	0.301049	0.380968	0.0446104	0.125723	0.0659499	Inf	Inf	0	
0.0780151	0.277672	0.218371	0.0862042	0.280487	0.283725	0.208491	0.149818	0.141355	0.15398	0.0670367	0.0786489	0.213368	Inf	Inf	0	
0.185669	0.0820952	0.314739	0.138052	0.456729	0.308754	0.00564592	0.128156	0.0888488	0.153494	0.169443	0.269721	0.333029	Inf	Inf	0	
0.0871192	0.21423	0.356643	0.204909	0.295314	0.305708	0.138978	0.309605	0.173044	0.437375	0.148418	0.193564	0.0843289	Inf	Inf	0	
0.0692941	0.214148	0.2184	0.148627	0.229067	0.312942	0.204682	0.260289	0.192883	0.112447	0.387208	0.169766	0.201523	Inf	Inf	0	
0.176355	0.38425	0.465009	0.0912024	0.179121	0.258107	0.114219	0.108648	0.17552	0.124093	0.174574	0.172636	0.0943393	Inf	Inf	0	
0.0567409	0.0924726	0.145206	0.0402426	0.263294	0.35817	0.0993009	0.342074	0.0523496	0.169526	0.166357	0.289153	0.177204	Inf	Inf	0	
0.113523	0.352657	0.218559	0	0.159632	0.211407	0.147614	0.315225	0.202624	0.183291	0.0693941	0.275256	0.425304	Inf	Inf	0	
0.0554889	0.175231	0.153617	0.15243	0.392082	0.233767	0.0790562	0.23897	0.168385	0.0965785	0.148254	0.2376	0	Inf	Inf	0	
0.122133	0.245194	0.393797	0.204909	0.0220165	0.125819	0.138978	0.310276	0.113699	0.437375	0.199641	0.0816474	0	Inf	Inf	0	
0.160455	0.157658	0.36639	0.0278489	0.193312	0.351861	0.156422	0.116624	0.113577	0.247671	0.113424	0.274554	0.345667	Inf	Inf	0	
0.0954864	0.0841893	0.423611	0.0719543	0.279085	0.35817	0.0993009	0.342074	0.0523496	0.16429	0.166357	0.289153	0.177204	Inf	Inf	0	
0.225172	0.0618541	0.347605	0.138052	0.165611	0.425449	0	0.276885	0.110541	0.153494	0.104023	0.13893	0.323764	Inf	Inf	0	
0.160455	0.157658	0.36639	0.0278489	0.334819	0.351861	0.156422	0.132046	0.0823286	0.247671	0.113424	0.269895	0.357164	Inf	Inf	0	
0.153135	0.297554	0.454898	0.289195	0.142964	0.320377	0.151923	0.306378	0.149623	0.0825384	0.110647	0.270789	0.346809	Inf	Inf	0	
0.0639397	0.269445	0.290994	0	0.121316	0.349612	0.0296048	0.232459	0.109565	0.300813	0.271459	0.263397	0.0893757	Inf	Inf	0	
0.133708	0.431483	0.380799	0.0661467	0.278474	0.311358	0.0571914	0.276084	0.3906	0.214147	0.185316	0.167035	0.227715	Inf	Inf	0	
0.213926	0.148254	0.259347	0.00322375	0.357939	0.31748	0.285184	0.368984	0.148193	0.0616491	0.108277	0.286391	0.326562	Inf	Inf	0	
0.219654	0.208495	0.170728	0.0936731	0.191848	0.211943	0.288855	0.219374	0.176398	0.155728	0.21096	0.103514	0.103012	Inf	Inf	0	
0.195616	0.0960471	0.242018	0.0958717	0.311114	0.395108	0.0783006	0.137733	0.48854	0.186504	0.149222	0.205093	0.30678	Inf	Inf	0	
0.225172	0.0618541	0.347605	0.0627979	0.165611	0.425449	0	0.216502	0.309001	0.153494	0.123389	0.206081	0.340431	Inf	Inf	0	
0.195616	0.439092	0.242018	0.0958717	0.275595	0.395108	0.105511	0.137644	0.29008	0.256868	0.129856	0.205847	0.30678	Inf	Inf	0	
0.0570144	0.268644	0.34495	0.0960723	0.2024	0.281588	0.0916614	0.268325	0.229822	0.110122	0.143239	0.114681	0.194889	Inf	Inf	0	
0.113523	0.37362	0.337745	0.0956796	0.22227	0.211407	0.147614	0.423518	0.255621	0.309132	0.111068	0.275256	0.425304	Inf	Inf	0	
0.105579	0.0972246	0.153617	0.319634	0.433846	0.233767	0.0609622	0.245168	0.19857	0.0965785	0.148254	0.190392	0.236254	Inf	Inf	0	
0.158709	0.066624	0.349958	0.0766059	0.381836	0.351264	0.251223	0.271825	0.148193	0.22806	0.139446	0.281782	0.0859479	Inf	Inf	0	
0.0526454	0.248801	0.411737	0.0839736	0.257085	0.324659	0.0748778	0.382013	0.158869	0.40116	0.165142	0.0711034	0.112743	Inf	Inf	0	
0.0410585	0.13011	0.364967	0.011285	0.477693	0.249916	0.0609622	0.244983	0.190777	0.0965785	0.20748	0.15171	0.42867	Inf	Inf	0	
0.152093	0.184762	0.278868	0.184224	0.372962	0.423008	0.0667332	0.161101	0.121212	0.360486	0.179912	0.196097	0.487766	Inf	Inf	0	
0.118154	0.24389	0.167634	0.0695774	0.320851	0	0.0775844	0.0526768	0.158448	0.158825	0.16015	0.171992	0.11541	Inf	Inf	0	
0.113523	0.352657	0.337745	0.0956796	0.22227	0.211407	0.147614	0.315225	0.124246	0.271717	0.111068	0.275256	0.425304	Inf	Inf	0	
0.157152	0.354189	0.358469	0.043251	0.271847	0.352144	0.0748778	0.407272	0.14451	0.152511	0.122747	0.0711034	0.220299	Inf	Inf	0	



#Generation 92 / 100
currentGen	92
evaluateCount	9200
totalTime	95.7428
firstFrontCount	100
frontCount	1
avgEvalTime	0.00531348
#end
Var1	Var2	Var3	Var4	Var5	Var6	Var7	Var8	Var9	Var10	Var11	Var12	Var13	Obj1	Obj2	Obj3	
0.149624	0.162618	0.343628	0.0543833	0.205903	0.0585454	0.149607	0.153891	0.170179	0.359793	0.113424	0.112964	0.115871	Inf	Inf	0	
0.0819555	0.173566	0.255596	0	0.228288	0.243717	0.21015	0.13825	0.0381948	0.170554	0.113424	0.234379	0.101103	Inf	Inf	0	
0.160455	0.20603	0.36639	0.0431516	0.334819	0.336484	0.156422	0.116624	0.0823286	0.31743	0.153278	0.266416	0.345667	Inf	Inf	0	
0.0692941	0.214148	0.2184	0.148627	0.229067	0.344563	0.204682	0.260289	0.192883	0.0965876	0.387208	0.169766	0.289637	Inf	Inf	0	
0.256954	0.221484	0.279654	0.120179	0.244628	0.241429	0.105435	0.309333	0.16838	0.278066	0.0912181	0.271622	0.231823	Inf	Inf	0	
0.156217	0.206329	0.313117	0.125789	0	0.178158	0.101333	0.273787	0.171831	0.192341	0.168723	0.2231	0.247236	Inf	Inf	0	
0.256954	0.221484	0.325955	0.120179	0.253216	0.271159	0.105435	0.297064	0.16838	0.278066	0.0912181	0.271622	0.319937	Inf	Inf	0	
0.0982949	0.184742	0.264104	0.085784	0.346904	0.25181	0.105993	0.162348	0.0584647	0.235165	0.156669	0.240462	0.246234	Inf	Inf	0	
0.137377	0.0799364	0.304274	0.155546	0.307232	0.212475	0.161504	0.35617	0.279671	0.20097	0.0733258	0.172555	0.129039	Inf	Inf	0	
0.0825977	0.149326	0.269422	0	0.379938	0.315439	0.094121	0.214058	0.350812	0.079512	0.0876575	0.15964	0.422589	Inf	Inf	0	
0.113523	0.346151	0.401425	0	0.22227	0.211407	0.124435	0.364475	0.195798	0.271717	0.105666	0.289992	0.233209	Inf	Inf	0	
0.118185	0.245194	0.393797	0.204909	0.0220165	0.125819	0.0554721	0.314535	0.144947	0.437375	0.18756	0.0816474	0.0615528	Inf	Inf	0	
0.0606885	0.198978	0.423611	0.0518884	0.280869	0.42189	0.144194	0.381485	0.0633068	0.154386	0.191216	0.210821	0.375164	Inf	Inf	0	
0.0410585	0.13011	0.286691	0	0.440214	0.249916	0.0609622	0.244983	0.190777	0.0965785	0.20748	0.15171	0.42867	Inf	Inf	0	
0.0825977	0.149326	0.246798	0.0125766	0.417417	0.405253	0.0213477	0.203089	0.350812	0.0867442	0.0876575	0.15964	0.422589	Inf	Inf	0	
0.113523	0.352657	0.337745	0.0956796	0.22227	0.270906	0.13642	0.315225	0.124246	0.271717	0.120001	0.235191	0.425304	Inf	Inf	0	
0.160455	0.157658	0.376134	0.0216931	0.268062	0.292362	0.0923062	0.0373066	0.0283622	0.0316971	0.135479	0.254066	0.207262	Inf	Inf	0	
0.148027	0.157658	0.346104	0.0278489	0.298071	0.351861	0.156422	0.109133	0.113577	0.247671	0.112103	0.27515	0.345667	Inf	Inf	0	
0.113523	0.37362	0.358031	0.0133052	0.22227	0.211407	0.147614	0.423518	0.363204	0.309132	0.135027	0.27466	0.425304	Inf	Inf	0	
0.160455	0.313832	0.36639	0.0278489	0.334819	0.33757	0.156422	0.217492	0.0223836	0.241601	0.158916	0.255868	0.345667	Inf	Inf	0	
0.122133	0.178803	0.393797	0.204909	0.0220165	0.125819	0.138978	0.314535	0.144947	0.432416	0.199641	0.10186	0.0615528	Inf	Inf	0	
0.0819555	0.221938	0.321664	0	0.177045	0.244039	0.183751	0.137864	0.0381948	0.205472	0.113424	0.228885	0.101103	Inf	Inf	0	
0.16532	0.121737	0.287173	0.130753	0.327918	0.324524	0.0923062	0.137109	0	0.215905	0.113252	0.228885	0.137221	Inf	Inf	0	
0.11747	0.352657	0.337745	0.0956796	0.314321	0.211407	0.147614	0.315225	0.124246	0.271717	0.111068	0.275256	0.496195	Inf	Inf	0	
0.123222	0.0799364	0.139109	0.0859676	0.215182	0.212475	0.12939	0.35617	0.222224	0.23537	0.0959721	0.139745	0.0772603	Inf	Inf	0	
0.160455	0.144338	0.357952	0.0278489	0.193312	0.351861	0.157809	0.116624	0.113577	0.247671	0.113424	0.274554	0.345667	Inf	Inf	0	
0	0.447633	0.302303	0.271068	0.194937	0.401468	0.136848	0.204445	0.264732	0.120204	0	0.138216	0.27644	Inf	Inf	0	
0.098278	0.217242	0.229162	0.141763	0.270648	0.305708	0.138978	0.2257	0.173044	0.227127	0.116228	0.172485	0.0843289	Inf	Inf	0	
0.0825977	0.202253	0.377074	0.0467479	0.362773	0.315439	0.094121	0.248078	0.350812	0.394303	0.144978	0.220559	0.422589	Inf	Inf	0	
0.225172	0.0282105	0.347605	0.0627979	0.165611	0.425449	0	0.216502	0.309001	0.153494	0.123389	0.206081	0.170573	Inf	Inf	0	
0.206482	0.0799364	0.209533	0.0432414	0.307232	0.212475	0.12939	0.189665	0.222224	0.20097	0.0959721	0.209774	0.263723	Inf	Inf	0	
0.121022	0.217368	0.410631	0.0911973	0.315513	0.120198	0.173134	0.379395	0.0291828	0.174306	0.173488	0.120672	0.20539	Inf	Inf	0	
0.213926	0.0754967	0.259347	0.00322375	0.256455	0.293886	0.285184	0.368984	0.133715	0.0616491	0.108277	0.286391	0.126185	Inf	Inf	0	
0.113628	0.341161	0.183669	0.194281	0.24947	0.3769	0.0558649	0.216266	0.168804	0.315032	0.0446104	0.189481	0.0659499	Inf	Inf	0	
0.152093	0.239969	0.278868	0.132217	0.479265	0.13034	0.108217	0.161101	0.253457	0.49792	0.127794	0.161989	0.487766	Inf	Inf	0	
0.098278	0.218885	0.453473	0.204909	0.354128	0.305708	0.138978	0.25972	0.17691	0.19137	0.225335	0.193564	0.0843289	Inf	Inf	0	
0.133402	0.220711	0.264104	0.085784	0.301904	0.25181	0.159264	0.225643	0.1877	0.373129	0.122639	0.0690957	0.225806	Inf	Inf	0	
0.0356444	0.286966	0.373842	0.0511705	0.259291	0.28141	0.17304	0.268325	0.202143	0.0238249	0.17186	0.138798	0.127191	Inf	Inf	0	
0.127169	0.084222	0.209533	0.0612839	0.307232	0.212653	0.12939	0.35617	0.222224	0.23537	0.0564967	0.139745	0.0772603	Inf	Inf	0	
0.127169	0.0799364	0.209533	0.10211	0.307232	0.212475	0.12939	0.35617	0.222224	0.23537	0.0959721	0	0.0772603	Inf	Inf	0	
0.137377	0.126998	0.288037	0.155546	0.307232	0.212475	0.188632	0.35617	0.26948	0.234427	0.0815965	0.139745	0.129039	Inf	Inf	0	
0.149624	0.115557	0.343628	0.0543833	0.205903	0.262623	0.145409	0.13825	0.170179	0.262542	0	0.208831	0.0989076	Inf	Inf	0	
0.157152	0.354189	0.301954	0.043251	0.271847	0.352144	0.141361	0.190671	0.14451	0.152511	0.122747	0.0711034	0.255666	Inf	Inf	0	
0.0780151	0.277672	0.218371	0.0862042	0.280487	0.283725	0.208491	0.366418	0.141355	0.15398	0.0670367	0.0786489	0.213368	Inf	Inf	0	
0.0871192	0.196762	0.356643	0.204909	0.295314	0.305708	0.138978	0.309605	0.173044	0.437375	0.148418	0.231434	0.0843289	Inf	Inf	0	
